text_idx,speaker,party,p_hate_orig,pred_label,p_hate,text_preview,token,shap_value
5,,,0.8761,HATE,0.8761,@SteinbachErika Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweis,den ,0.001235
5,,,0.8761,HATE,0.8761,@SteinbachErika Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweis,zahlreichen ,0.001031
5,,,0.8761,HATE,0.8761,@SteinbachErika Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweis,Kanalisationen ,0.000368
5,,,0.8761,HATE,0.8761,@SteinbachErika Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweis,Ratten ,0.000125
5,,,0.8761,HATE,0.8761,@SteinbachErika Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweis,fangen ,0.001952
5,,,0.8761,HATE,0.8761,@SteinbachErika Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweis,und ,0.00065
5,,,0.8761,HATE,0.8761,@SteinbachErika Man sollte grundsätzlich nur Schweinefleisch an das Migrantenpack ausgeben. Sollten diese das zurückweis,verzehren,0.005799
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",mit ,0.002468
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",oder ,4.4e-05
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",ohne ,0.000713
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",Verfolgung. ,-0.000814
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",Sie ,0.000416
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",wollen ,-0.000335
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",keine ,0.000429
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m","Abschiebung. 
",-0.000436
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",Dann ,9.4e-05
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",sagen ,0.001012
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",Sie ,0.000238
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",es ,0.000518
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",doch ,-0.0005
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",ehrlich ,0.000769
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",und ,-0.000365
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",führen ,0.000267
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",nicht ,-0.000338
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m","dieses 
",-0.000348
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",Thema ,0.000128
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",mit ,0.001882
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",dem ,0.001861
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",Erdbeben ,0.001002
6,,,0.876,HATE,0.876,"mit oder ohne Verfolgung. Sie wollen keine Abschiebung. 
Dann sagen Sie es doch ehrlich und führen nicht dieses 
Thema m",an,0.002043
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,in ,0.001922
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,ihrem ,0.000951
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,Heimatland ,-0.000116
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,scheißen ,0.001044
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,sich ,0.001022
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,die #,0.000579
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,Flüchtlinge ,-0.000293
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,in ,-5.9e-05
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,die ,0.000543
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,Hose ,0.000169
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,und ,0.000614
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,hier ,-0.000143
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,in ,0.000547
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,Deutschland ,-0.000129
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,lassen ,-0.000324
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,Sie ,1.9e-05
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,die ,0.000298
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,Sau ,0.00033
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,raus @,-0.000316
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,aktuelleStunde #,-0.000318
7,,,0.8713,HATE,0.8713,in ihrem Heimatland scheißen sich die #Flüchtlinge in die Hose und hier in Deutschland lassen Sie die Sau raus @aktuelle,WDR,0.001339
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Das ,0.001062
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Geseiere ,1.3e-05
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,dieses ,0.001182
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Pfaffen ,-4.5e-05
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Gauck ,4e-05
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,widert ,0.000619
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,jeden ,0.000713
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Aufrechten ,-9.2e-05
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,nur ,5e-05
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,an!,6.8e-05
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Warum ,-3.3e-05
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,beantragt ,-4.9e-05
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,dieses ,0.000573
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Objekt ,0.000176
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,der ,0.000638
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Zersetzung ,0.000171
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,nicht ,-0.001101
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Asyl ,-0.000472
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,im ,0.000364
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,gelobten ,0.002431
8,,,0.871,HATE,0.871,Das Geseiere dieses Pfaffen Gauck widert jeden Aufrechten nur an!Warum beantragt dieses Objekt der Zersetzung nicht Asyl,Land,0.001523
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,Was ,-0.00011
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,soll ,-0.000273
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,dass ,-0.000881
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,220.,-0.000912
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,000 ,-0.021281
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,Invasoren ,0.016354
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,dürfen ,-0.000705
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,kommen + ,0.000475
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,Familiennachzug ,-0.000627
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,u ,0.000867
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,Hunderttausende ,0.001212
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,die ,0.001426
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,an ,0.001582
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,der ,0.001359
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,DE ,0.000662
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,Grenze ,0.000191
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,dass ,0.000371
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,Wort ,0.000517
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,Asyl ,0.000574
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,stammeln ,0.005493
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,können |,-0.000864
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,LBR| ,-0.001117
9,,,0.87,HATE,0.87,Was soll dass 220.000 Invasoren dürfen kommen + Familiennachzug u Hunderttausende die an der DE Grenze dass Wort Asyl st,AFD,0.002082
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,@,-0.00058
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,krippmarie @,0.002156
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,jouwatch ,0.000477
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,Facebook ,0.000273
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,ist ,0.00106
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,nur ,0.000444
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,für ,0.000225
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,Posten ,-9.5e-05
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,von ,0.000206
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,Urlaubsbilder ,-0.00042
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,geeignet...,-0.001205
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,und ,-0.000331
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,den ,-0.000219
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,Migranten-,0.000745
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,Dreck ,0.0003
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,will ,0.000379
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,man ,0.000344
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,uns ,0.000287
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,mit ,0.000938
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,aller ,0.000422
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,Gewalt ,4.3e-05
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,schönreden..,-0.001416
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,zum ,0.001665
10,,,0.8689,HATE,0.8689,@krippmarie @jouwatch Facebook ist nur für Posten von Urlaubsbilder geeignet...und den Migranten-Dreck will man uns mit ,kotzen,0.004148
