doc_id,keyword,adjective,lemma,context,context_sentiment,context_score,CDU,SPD,GRUENE,FDP,LINKE,AfD
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0038,flüchtlingslager,kleinen,klein,"benötigen wir dringender denn je eine gemeinsame Lösung für die Rettung, Verteilung und Versorgung der Schutzbedürftigen. Vor allem müssen wir die Länder am Mittelmeer viel mehr unterstützen, als wir es momentan tun. Meine Damen und Herren, wenn wir von europäischen Werten reden, kann das die einzig zulässige Antwort sein; denn Flüchtlingslager wie in Lesbos oder die Situation auf dem Mittelmeer sind ein Armutszeugnis für unseren Kontinent. (Beifall BÜNDNIS 90/DIE GRÜNEN und Torsten Felstehausen (DIE LINKE)) Trotz der Tatsache, dass die Lösungen auf europäischer und Bundesebene gefunden werden müssen, können wir in Hessen  das ist richtig  einen kleinen Beitrag dazu",negative,0.8956928849220276,False,False,True,False,True,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0039,flüchtlingslagern,vielen,viel,"welchen Dringlichkeitsbegriff diese Koalition und die Hessische Landesregierung haben: Passiert ist seither nichts, jedenfalls nichts Greifbares seitens der Landesregierung in diesem Bereich. Aber in der Regel ist es so, dass wir uns freuen, wenn das grün-schwarze Regierungsprogramm nicht abgearbeitet ist. Also gerne weiter so. Zweifelsohne ist die Situation in vielen Flüchtlingslagern prekär. Zweifelsohne muss die internationale Staatengemeinschaft Lösungen herbeiführen. Zweifelsohne muss die Staatengemeinschaft Fluchtursachen bekämpfen. Zweifelsohne stellt auch Corona ein weiteres Risiko für die Geflüchteten in diesen Lagern dar. Wir sind allerdings nach wie vor der Auffassung, dass ein Landesaufnahmeprogramm nicht die Lösung bringt. Wir brauchen vernünftige europäische und bundesweit einheitliche",negative,0.9794611930847168,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0039,flüchtlingslagern,internationale,international,"welchen Dringlichkeitsbegriff diese Koalition und die Hessische Landesregierung haben: Passiert ist seither nichts, jedenfalls nichts Greifbares seitens der Landesregierung in diesem Bereich. Aber in der Regel ist es so, dass wir uns freuen, wenn das grün-schwarze Regierungsprogramm nicht abgearbeitet ist. Also gerne weiter so. Zweifelsohne ist die Situation in vielen Flüchtlingslagern prekär. Zweifelsohne muss die internationale Staatengemeinschaft Lösungen herbeiführen. Zweifelsohne muss die Staatengemeinschaft Fluchtursachen bekämpfen. Zweifelsohne stellt auch Corona ein weiteres Risiko für die Geflüchteten in diesen Lagern dar. Wir sind allerdings nach wie vor der Auffassung, dass ein Landesaufnahmeprogramm nicht die Lösung bringt. Wir brauchen vernünftige europäische und bundesweit einheitliche",negative,0.9794611930847168,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0039,flüchtlingslagern,europäische,europäisch,"welchen Dringlichkeitsbegriff diese Koalition und die Hessische Landesregierung haben: Passiert ist seither nichts, jedenfalls nichts Greifbares seitens der Landesregierung in diesem Bereich. Aber in der Regel ist es so, dass wir uns freuen, wenn das grün-schwarze Regierungsprogramm nicht abgearbeitet ist. Also gerne weiter so. Zweifelsohne ist die Situation in vielen Flüchtlingslagern prekär. Zweifelsohne muss die internationale Staatengemeinschaft Lösungen herbeiführen. Zweifelsohne muss die Staatengemeinschaft Fluchtursachen bekämpfen. Zweifelsohne stellt auch Corona ein weiteres Risiko für die Geflüchteten in diesen Lagern dar. Wir sind allerdings nach wie vor der Auffassung, dass ein Landesaufnahmeprogramm nicht die Lösung bringt. Wir brauchen vernünftige europäische und bundesweit einheitliche",negative,0.9794611930847168,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0039,fluchtursachen,vielen,viel,"jedenfalls nichts Greifbares seitens der Landesregierung in diesem Bereich. Aber in der Regel ist es so, dass wir uns freuen, wenn das grün-schwarze Regierungsprogramm nicht abgearbeitet ist. Also gerne weiter so. Zweifelsohne ist die Situation in vielen Flüchtlingslagern prekär. Zweifelsohne muss die internationale Staatengemeinschaft Lösungen herbeiführen. Zweifelsohne muss die Staatengemeinschaft Fluchtursachen bekämpfen. Zweifelsohne stellt auch Corona ein weiteres Risiko für die Geflüchteten in diesen Lagern dar. Wir sind allerdings nach wie vor der Auffassung, dass ein Landesaufnahmeprogramm nicht die Lösung bringt. Wir brauchen vernünftige europäische und bundesweit einheitliche Regelungen zur Aufnahme von Flüchtlingen  Regelungen, die dann auch gelten und umgesetzt",negative,0.8953924775123596,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0039,fluchtursachen,internationale,international,"jedenfalls nichts Greifbares seitens der Landesregierung in diesem Bereich. Aber in der Regel ist es so, dass wir uns freuen, wenn das grün-schwarze Regierungsprogramm nicht abgearbeitet ist. Also gerne weiter so. Zweifelsohne ist die Situation in vielen Flüchtlingslagern prekär. Zweifelsohne muss die internationale Staatengemeinschaft Lösungen herbeiführen. Zweifelsohne muss die Staatengemeinschaft Fluchtursachen bekämpfen. Zweifelsohne stellt auch Corona ein weiteres Risiko für die Geflüchteten in diesen Lagern dar. Wir sind allerdings nach wie vor der Auffassung, dass ein Landesaufnahmeprogramm nicht die Lösung bringt. Wir brauchen vernünftige europäische und bundesweit einheitliche Regelungen zur Aufnahme von Flüchtlingen  Regelungen, die dann auch gelten und umgesetzt",negative,0.8953924775123596,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0039,fluchtursachen,europäische,europäisch,"jedenfalls nichts Greifbares seitens der Landesregierung in diesem Bereich. Aber in der Regel ist es so, dass wir uns freuen, wenn das grün-schwarze Regierungsprogramm nicht abgearbeitet ist. Also gerne weiter so. Zweifelsohne ist die Situation in vielen Flüchtlingslagern prekär. Zweifelsohne muss die internationale Staatengemeinschaft Lösungen herbeiführen. Zweifelsohne muss die Staatengemeinschaft Fluchtursachen bekämpfen. Zweifelsohne stellt auch Corona ein weiteres Risiko für die Geflüchteten in diesen Lagern dar. Wir sind allerdings nach wie vor der Auffassung, dass ein Landesaufnahmeprogramm nicht die Lösung bringt. Wir brauchen vernünftige europäische und bundesweit einheitliche Regelungen zur Aufnahme von Flüchtlingen  Regelungen, die dann auch gelten und umgesetzt",negative,0.8953924775123596,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0039,flüchtlingen,humanitäre,humanitär,"wir hatten gestern bereits Gelegenheit, ausführlich zu diesem Thema zu diskutieren. Auch ich hatte mich geäußert und klargemacht, dass ein Landesaufnahmeprogramm in unserem Koalitionsvertrag fest verankert ist und wir dem auch nachkommen werden. (Zuruf SPD: Wann kommt es denn?) Liebe Kolleginnen und Kollegen der SPD, Ihre Aufforderung Humanitäre Aufnahme von Flüchtlingen dringend notwendig erachte ich schon als Schlag ins Gesicht aller Kommunen und aller ehrenamtlichen Helferinnen und Helfer, die sich in den letzten Jahren so für die Flüchtlinge eingesetzt haben. Mit dieser Aussage tun Sie so, als ob wir in Hessen in der Vergangenheit zur Aufnahme und Unterbrin",negative,0.6093695759773254,False,True,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0039,flüchtlingen,notwendig,notwendig,"wir hatten gestern bereits Gelegenheit, ausführlich zu diesem Thema zu diskutieren. Auch ich hatte mich geäußert und klargemacht, dass ein Landesaufnahmeprogramm in unserem Koalitionsvertrag fest verankert ist und wir dem auch nachkommen werden. (Zuruf SPD: Wann kommt es denn?) Liebe Kolleginnen und Kollegen der SPD, Ihre Aufforderung Humanitäre Aufnahme von Flüchtlingen dringend notwendig erachte ich schon als Schlag ins Gesicht aller Kommunen und aller ehrenamtlichen Helferinnen und Helfer, die sich in den letzten Jahren so für die Flüchtlinge eingesetzt haben. Mit dieser Aussage tun Sie so, als ob wir in Hessen in der Vergangenheit zur Aufnahme und Unterbrin",negative,0.6093695759773254,False,True,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0040,flüchtlinge,sicher,sicher,"ui!  Gernot Grumbach (SPD): Es sind die Taten, an denen man gemessen wird!) Die SPD braucht sich hier nicht als Oberlehrer aufzuspielen. Wir lassen uns von Ihnen, der SPD, sicher nicht treiben. (Gernot Grumbach (SPD): So sehr ärgert es Sie?) Wir stehen dafür, dass man mit Bedacht und Verstand Flüchtlinge aufnimmt und nicht kopflos handelt. Wenn es um die Menschen geht, warten wir nicht auf einen Antrag der Opposition. Wir sehen es als menschliche Verpflichtung und haben in Hessen alles dafür getan, den Flüchtlingen zu helfen und ihnen eine neue und sichere Lebensperspektive zu bieten. Doch Hessen kann das Leid",negative,0.9715917110443115,False,True,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0040,flüchtlinge,neue,neu,"ui!  Gernot Grumbach (SPD): Es sind die Taten, an denen man gemessen wird!) Die SPD braucht sich hier nicht als Oberlehrer aufzuspielen. Wir lassen uns von Ihnen, der SPD, sicher nicht treiben. (Gernot Grumbach (SPD): So sehr ärgert es Sie?) Wir stehen dafür, dass man mit Bedacht und Verstand Flüchtlinge aufnimmt und nicht kopflos handelt. Wenn es um die Menschen geht, warten wir nicht auf einen Antrag der Opposition. Wir sehen es als menschliche Verpflichtung und haben in Hessen alles dafür getan, den Flüchtlingen zu helfen und ihnen eine neue und sichere Lebensperspektive zu bieten. Doch Hessen kann das Leid",negative,0.9715917110443115,False,True,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0040,flüchtlinge,sichere,sicher,"ui!  Gernot Grumbach (SPD): Es sind die Taten, an denen man gemessen wird!) Die SPD braucht sich hier nicht als Oberlehrer aufzuspielen. Wir lassen uns von Ihnen, der SPD, sicher nicht treiben. (Gernot Grumbach (SPD): So sehr ärgert es Sie?) Wir stehen dafür, dass man mit Bedacht und Verstand Flüchtlinge aufnimmt und nicht kopflos handelt. Wenn es um die Menschen geht, warten wir nicht auf einen Antrag der Opposition. Wir sehen es als menschliche Verpflichtung und haben in Hessen alles dafür getan, den Flüchtlingen zu helfen und ihnen eine neue und sichere Lebensperspektive zu bieten. Doch Hessen kann das Leid",negative,0.9715917110443115,False,True,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0040,flüchtlingen,neue,neu,"Grumbach (SPD): So sehr ärgert es Sie?) Wir stehen dafür, dass man mit Bedacht und Verstand Flüchtlinge aufnimmt und nicht kopflos handelt. Wenn es um die Menschen geht, warten wir nicht auf einen Antrag der Opposition. Wir sehen es als menschliche Verpflichtung und haben in Hessen alles dafür getan, den Flüchtlingen zu helfen und ihnen eine neue und sichere Lebensperspektive zu bieten. Doch Hessen kann das Leid der Menschen nicht allein schultern. Dessen müssen wir uns alle bewusst sein. Daher ist es auch notwendig, dass wir mit den anderen Bundesländern und dem Bund gemeinsam eine Lösung entwickeln und ein gemeinsames Vorgehen",negative,0.9706747531890869,False,True,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0040,flüchtlingen,sichere,sicher,"Grumbach (SPD): So sehr ärgert es Sie?) Wir stehen dafür, dass man mit Bedacht und Verstand Flüchtlinge aufnimmt und nicht kopflos handelt. Wenn es um die Menschen geht, warten wir nicht auf einen Antrag der Opposition. Wir sehen es als menschliche Verpflichtung und haben in Hessen alles dafür getan, den Flüchtlingen zu helfen und ihnen eine neue und sichere Lebensperspektive zu bieten. Doch Hessen kann das Leid der Menschen nicht allein schultern. Dessen müssen wir uns alle bewusst sein. Daher ist es auch notwendig, dass wir mit den anderen Bundesländern und dem Bund gemeinsam eine Lösung entwickeln und ein gemeinsames Vorgehen",negative,0.9706747531890869,False,True,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0040,flüchtlingen,notwendig,notwendig,"Grumbach (SPD): So sehr ärgert es Sie?) Wir stehen dafür, dass man mit Bedacht und Verstand Flüchtlinge aufnimmt und nicht kopflos handelt. Wenn es um die Menschen geht, warten wir nicht auf einen Antrag der Opposition. Wir sehen es als menschliche Verpflichtung und haben in Hessen alles dafür getan, den Flüchtlingen zu helfen und ihnen eine neue und sichere Lebensperspektive zu bieten. Doch Hessen kann das Leid der Menschen nicht allein schultern. Dessen müssen wir uns alle bewusst sein. Daher ist es auch notwendig, dass wir mit den anderen Bundesländern und dem Bund gemeinsam eine Lösung entwickeln und ein gemeinsames Vorgehen",negative,0.9706747531890869,False,True,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0040,flüchtlingslagern,hoher,hoch,"nach vorne. Saadet Sönmez (DIE LINKE): Frau Präsidentin, meine Damen und Herren! Jetzt ist schon über ein Jahr vergangen, seit wir hier auf unseren Antrag hin über ein hessisches Landesaufnahmeprogramm debattiert haben. Schon damals war die Situation an den Außengrenzen von Europa, sowohl auf dem Mittelmeer als auch in den Flüchtlingslagern wie z. B. Moria, katastrophal. Das haben wir hier auch in aller Länge und Breite diskutiert und versucht Ihnen aufzuzeigen. Der Landtag hat am Ende den Beschluss gefasst, dass die Landesregierung ein Landesaufnahmeprogramm für eine Gruppe Schutzsuchender mit hoher Vulnerabilität auflegt. Wir alle haben gesehen: Passiert ist seitdem eben nichts,",negative,0.9819619059562683,False,False,False,False,True,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0040,schutzsuchender,hoher,hoch,"an den Außengrenzen von Europa, sowohl auf dem Mittelmeer als auch in den Flüchtlingslagern wie z. B. Moria, katastrophal. Das haben wir hier auch in aller Länge und Breite diskutiert und versucht Ihnen aufzuzeigen. Der Landtag hat am Ende den Beschluss gefasst, dass die Landesregierung ein Landesaufnahmeprogramm für eine Gruppe Schutzsuchender mit hoher Vulnerabilität auflegt. Wir alle haben gesehen: Passiert ist seitdem eben nichts, und weiterhin ertrinken Menschen im Mittelmeer.  Wenn wir von Menschlichkeit und Humanität reden, wollte ich das hier noch einmal erwähnt haben. Die Landesregierung versteckt sich hinter internen Prüfungen und noch zu treffenden Entscheidungen auf europäischer Ebene",negative,0.9990233182907104,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0041,flüchtlingen,humanitär,humanitär,"Sehr geehrte Frau Präsidentin, meine sehr verehrten Damen und Herren! Vorab: Den Satz Das Boot ist voll habe nicht ich gestern verwendet, den habe ich auch nicht benutzt, der kommt von Otto Schily. Darüber sollten Sie schon einmal nachdenken. (Beifall AfD) Um es klar auszudrücken: Weder ist die Aufnahme von Flüchtlingen in unserem Land humanitär, noch ist diese dringend geboten. Beides wäre nur dann geboten, wenn Menschen an unserer Grenze vor Krieg und Elend flüchten, nämlich dann, wenn in einem direkten Nachbarland Konflikte ausbrechen. In einem solchen Fall baut man grenznah entsprechende Camps auf, versorgt die Menschen, hilft auf politischem Weg",negative,0.963878870010376,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0041,geflüchteten,humanitäre,humanitär,"geboten. Beides wäre nur dann geboten, wenn Menschen an unserer Grenze vor Krieg und Elend flüchten, nämlich dann, wenn in einem direkten Nachbarland Konflikte ausbrechen. In einem solchen Fall baut man grenznah entsprechende Camps auf, versorgt die Menschen, hilft auf politischem Weg dabei, den Konflikt zu beenden, und führt die geflüchteten Menschen nachfolgend wieder in ihre Heimat zurück. Das wäre eine dringend gebotene humanitäre Leistung. (Beifall AfD) Dass die SPD gerade mit solchen Aktuellen Stunden und Anträgen versucht, die LINKEN auf der politischen Linksaußenspur noch zu überholen, ist angesichts des Kuschelkurses, den wir auch hier im Landtag deutlich bemerken, nicht verwunderlich.",negative,0.7945525050163269,False,True,False,False,True,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0041,geflüchteten,aktuellen,aktuell,"geboten. Beides wäre nur dann geboten, wenn Menschen an unserer Grenze vor Krieg und Elend flüchten, nämlich dann, wenn in einem direkten Nachbarland Konflikte ausbrechen. In einem solchen Fall baut man grenznah entsprechende Camps auf, versorgt die Menschen, hilft auf politischem Weg dabei, den Konflikt zu beenden, und führt die geflüchteten Menschen nachfolgend wieder in ihre Heimat zurück. Das wäre eine dringend gebotene humanitäre Leistung. (Beifall AfD) Dass die SPD gerade mit solchen Aktuellen Stunden und Anträgen versucht, die LINKEN auf der politischen Linksaußenspur noch zu überholen, ist angesichts des Kuschelkurses, den wir auch hier im Landtag deutlich bemerken, nicht verwunderlich.",negative,0.7945525050163269,False,True,False,False,True,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0041,geflüchteten,politischen,politisch,"geboten. Beides wäre nur dann geboten, wenn Menschen an unserer Grenze vor Krieg und Elend flüchten, nämlich dann, wenn in einem direkten Nachbarland Konflikte ausbrechen. In einem solchen Fall baut man grenznah entsprechende Camps auf, versorgt die Menschen, hilft auf politischem Weg dabei, den Konflikt zu beenden, und führt die geflüchteten Menschen nachfolgend wieder in ihre Heimat zurück. Das wäre eine dringend gebotene humanitäre Leistung. (Beifall AfD) Dass die SPD gerade mit solchen Aktuellen Stunden und Anträgen versucht, die LINKEN auf der politischen Linksaußenspur noch zu überholen, ist angesichts des Kuschelkurses, den wir auch hier im Landtag deutlich bemerken, nicht verwunderlich.",negative,0.7945525050163269,False,True,False,False,True,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0042,migranten.,wenig,wenig,"Türkei. (Beifall AfD) Mir fehlen die Worte, um diese Art der Politik überhaupt noch zu beschreiben. Bei alldem vergessen Sie völlig, in welcher Situation sich Deutschland befindet und wie wenig den Menschen in unserem Land von ihrem erarbeiteten Geld noch übrig bleibt. Ich betone ausdrücklich: Zu diesen Menschen zählen auch Migranten. (Beifall AfD) Was bei Ihrer Politik deutlich auffällt, ist: Sowie ein Migrant beginnt, unsere Werte, unsere Verfassung und unser Land zu lieben, werden auch diese Menschen bekämpft. Wir von der AfD wissen ganz genau: Wenn so ein Mensch, den Sie gerne retten würden, im Wasser treibt und sagen würde, dass",negative,0.9184637069702148,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0042,migrant,wenig,wenig,"überhaupt noch zu beschreiben. Bei alldem vergessen Sie völlig, in welcher Situation sich Deutschland befindet und wie wenig den Menschen in unserem Land von ihrem erarbeiteten Geld noch übrig bleibt. Ich betone ausdrücklich: Zu diesen Menschen zählen auch Migranten. (Beifall AfD) Was bei Ihrer Politik deutlich auffällt, ist: Sowie ein Migrant beginnt, unsere Werte, unsere Verfassung und unser Land zu lieben, werden auch diese Menschen bekämpft. Wir von der AfD wissen ganz genau: Wenn so ein Mensch, den Sie gerne retten würden, im Wasser treibt und sagen würde, dass er dann, wenn er hier nach Deutschland kommt, die AfD wählen würde",negative,0.9742543697357178,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0042,migrant,hohe,hoch,"es auch nicht um Hessen, sondern um Ihre Ideologien zum Umbau unseres Landes in einen sozialistischen Staat  das haben Sie hier schon oft gesagt , (Beifall AfD) in dem alle Ihrer Meinung sein müssen. Wenn sie es einmal nicht sind, spielt es keine Rolle mehr, ob dieser Jemand ein Migrant ist oder nicht; denn da handeln Sie freinach Herrn Özdemir: Halten Sie bitte die   ich gebe das jetzt nicht wieder, was der Herr Özdemir gesagt hat. Dafür ist mir das Hohe Haus zu angesehen. (Beifall AfD) Danke für diese Aktuelle Stunde  zeigt sie doch deutlich auf, dass",negative,0.9249042868614197,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0042,migrant,aktuelle,aktuell,"es auch nicht um Hessen, sondern um Ihre Ideologien zum Umbau unseres Landes in einen sozialistischen Staat  das haben Sie hier schon oft gesagt , (Beifall AfD) in dem alle Ihrer Meinung sein müssen. Wenn sie es einmal nicht sind, spielt es keine Rolle mehr, ob dieser Jemand ein Migrant ist oder nicht; denn da handeln Sie freinach Herrn Özdemir: Halten Sie bitte die   ich gebe das jetzt nicht wieder, was der Herr Özdemir gesagt hat. Dafür ist mir das Hohe Haus zu angesehen. (Beifall AfD) Danke für diese Aktuelle Stunde  zeigt sie doch deutlich auf, dass",negative,0.9249042868614197,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0043,"flüchtlingen,",humanitäre,humanitär,"aus Seenot geretteten Flüchtlingen auf Malta wieder eingebracht. Ja, man kann das kleinreden und sagen: Es waren am Ende 17 Personen, die jetzt wegen der Corona-Pandemie hierhergekommen sind. Aber von den 47 Kindern, die aufgenommen worden sind, haben wir sechs übernommen. Wir haben unseren ordentlichen Anteil an der Aufnahme von Flüchtlingen, die die Bundesregierung richtigerweise beschlossen hat, erfüllt. Wenn ich sage, wir haben unsere humanitäre Verantwortung erfüllt, dann muss man  wenn ich den Sozialminister einmal anschauen darf  sogar sagen: Wir haben sie übererfüllt. Insbesondere bei den unbegleiteten minderjährigen Ausländern haben wir die Situation, dass wir seit Jahren viel mehr",negative,0.7812185287475586,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0043,"flüchtlingen,",viel,viel,"aus Seenot geretteten Flüchtlingen auf Malta wieder eingebracht. Ja, man kann das kleinreden und sagen: Es waren am Ende 17 Personen, die jetzt wegen der Corona-Pandemie hierhergekommen sind. Aber von den 47 Kindern, die aufgenommen worden sind, haben wir sechs übernommen. Wir haben unseren ordentlichen Anteil an der Aufnahme von Flüchtlingen, die die Bundesregierung richtigerweise beschlossen hat, erfüllt. Wenn ich sage, wir haben unsere humanitäre Verantwortung erfüllt, dann muss man  wenn ich den Sozialminister einmal anschauen darf  sogar sagen: Wir haben sie übererfüllt. Insbesondere bei den unbegleiteten minderjährigen Ausländern haben wir die Situation, dass wir seit Jahren viel mehr",negative,0.7812185287475586,False,False,False,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0043,ausländern,humanitäre,humanitär,"übernommen. Wir haben unseren ordentlichen Anteil an der Aufnahme von Flüchtlingen, die die Bundesregierung richtigerweise beschlossen hat, erfüllt. Wenn ich sage, wir haben unsere humanitäre Verantwortung erfüllt, dann muss man  wenn ich den Sozialminister einmal anschauen darf  sogar sagen: Wir haben sie übererfüllt. Insbesondere bei den unbegleiteten minderjährigen Ausländern haben wir die Situation, dass wir seit Jahren viel mehr aufgenommen haben, als nach dem sogenannten Königsteiner Schlüssel bei uns erforderlich gewesen wäre. Das ist eine besondere Leistung, und ich finde, dass man sie auch in einer solchen Debatte herausstellen muss. (Beifall CDU und BÜNDNIS 90/DIE GRÜNEN  Zuruf Robert",negative,0.48369404673576355,True,False,True,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0043,ausländern,viel,viel,"übernommen. Wir haben unseren ordentlichen Anteil an der Aufnahme von Flüchtlingen, die die Bundesregierung richtigerweise beschlossen hat, erfüllt. Wenn ich sage, wir haben unsere humanitäre Verantwortung erfüllt, dann muss man  wenn ich den Sozialminister einmal anschauen darf  sogar sagen: Wir haben sie übererfüllt. Insbesondere bei den unbegleiteten minderjährigen Ausländern haben wir die Situation, dass wir seit Jahren viel mehr aufgenommen haben, als nach dem sogenannten Königsteiner Schlüssel bei uns erforderlich gewesen wäre. Das ist eine besondere Leistung, und ich finde, dass man sie auch in einer solchen Debatte herausstellen muss. (Beifall CDU und BÜNDNIS 90/DIE GRÜNEN  Zuruf Robert",negative,0.48369404673576355,True,False,True,False,False,False
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0045,ausländern,kriminellen,kriminell,"beschädigt und neun Geschäfte geplündert. 280 Polizeibeamte mussten zum Einsatz kommen, um die Lage zu beruhigen. 19 Polizisten wurden dabei verletzt und zwölf Streifenwagen beschädigt. Wer waren diese kriminellen Randalierer? Wenn man die vielen im Internet veröffentlichten Handyvideos betrachtet, wird deutlich, dass diese Taten zu einem nicht unerheblichen Teil von Ausländern bzw. Personen mit Migrationshintergrund begangen wurden, (Dr. Frank Grobe (AfD): Aha!) von jungen Männern, die offensichtlich wenig bis gar nicht in unsere Gesellschaft integriert sind. (Beifall AfD) Wahrscheinlich konnte man sogar ihre völlige Integrationsunwilligkeit sehen. Sogar der Schlachtruf der Islamisten, Allahu Akbar, war zu vernehmen. Er war klar in einem",negative,0.9690620303153992,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0045,ausländern,vielen,viel,"beschädigt und neun Geschäfte geplündert. 280 Polizeibeamte mussten zum Einsatz kommen, um die Lage zu beruhigen. 19 Polizisten wurden dabei verletzt und zwölf Streifenwagen beschädigt. Wer waren diese kriminellen Randalierer? Wenn man die vielen im Internet veröffentlichten Handyvideos betrachtet, wird deutlich, dass diese Taten zu einem nicht unerheblichen Teil von Ausländern bzw. Personen mit Migrationshintergrund begangen wurden, (Dr. Frank Grobe (AfD): Aha!) von jungen Männern, die offensichtlich wenig bis gar nicht in unsere Gesellschaft integriert sind. (Beifall AfD) Wahrscheinlich konnte man sogar ihre völlige Integrationsunwilligkeit sehen. Sogar der Schlachtruf der Islamisten, Allahu Akbar, war zu vernehmen. Er war klar in einem",negative,0.9690620303153992,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0045,ausländern,jungen,jung,"beschädigt und neun Geschäfte geplündert. 280 Polizeibeamte mussten zum Einsatz kommen, um die Lage zu beruhigen. 19 Polizisten wurden dabei verletzt und zwölf Streifenwagen beschädigt. Wer waren diese kriminellen Randalierer? Wenn man die vielen im Internet veröffentlichten Handyvideos betrachtet, wird deutlich, dass diese Taten zu einem nicht unerheblichen Teil von Ausländern bzw. Personen mit Migrationshintergrund begangen wurden, (Dr. Frank Grobe (AfD): Aha!) von jungen Männern, die offensichtlich wenig bis gar nicht in unsere Gesellschaft integriert sind. (Beifall AfD) Wahrscheinlich konnte man sogar ihre völlige Integrationsunwilligkeit sehen. Sogar der Schlachtruf der Islamisten, Allahu Akbar, war zu vernehmen. Er war klar in einem",negative,0.9690620303153992,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0045,ausländern,wenig,wenig,"beschädigt und neun Geschäfte geplündert. 280 Polizeibeamte mussten zum Einsatz kommen, um die Lage zu beruhigen. 19 Polizisten wurden dabei verletzt und zwölf Streifenwagen beschädigt. Wer waren diese kriminellen Randalierer? Wenn man die vielen im Internet veröffentlichten Handyvideos betrachtet, wird deutlich, dass diese Taten zu einem nicht unerheblichen Teil von Ausländern bzw. Personen mit Migrationshintergrund begangen wurden, (Dr. Frank Grobe (AfD): Aha!) von jungen Männern, die offensichtlich wenig bis gar nicht in unsere Gesellschaft integriert sind. (Beifall AfD) Wahrscheinlich konnte man sogar ihre völlige Integrationsunwilligkeit sehen. Sogar der Schlachtruf der Islamisten, Allahu Akbar, war zu vernehmen. Er war klar in einem",negative,0.9690620303153992,False,False,False,False,False,True
047461152_20_2019-24_pdf_046_047461152_20_2019-24_pdf_046_0045,ausländern,integriert,integriert,"beschädigt und neun Geschäfte geplündert. 280 Polizeibeamte mussten zum Einsatz kommen, um die Lage zu beruhigen. 19 Polizisten wurden dabei verletzt und zwölf Streifenwagen beschädigt. Wer waren diese kriminellen Randalierer? Wenn man die vielen im Internet veröffentlichten Handyvideos betrachtet, wird deutlich, dass diese Taten zu einem nicht unerheblichen Teil von Ausländern bzw. Personen mit Migrationshintergrund begangen wurden, (Dr. Frank Grobe (AfD): Aha!) von jungen Männern, die offensichtlich wenig bis gar nicht in unsere Gesellschaft integriert sind. (Beifall AfD) Wahrscheinlich konnte man sogar ihre völlige Integrationsunwilligkeit sehen. Sogar der Schlachtruf der Islamisten, Allahu Akbar, war zu vernehmen. Er war klar in einem",negative,0.9690620303153992,False,False,False,False,False,True
