doc_id,keyword,adjective,lemma,context,context_sentiment,context_score,CDU,SPD,GRUENE,FDP,LINKE,AfD,date,year,year_month
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,migration,europäischen,europäisch,"instabiler werden lassen. (Beifall AfD) In anderen europäischen Ländern findet Moria kaum Interesse. Dort will man sich nicht erpressen lassen, hat aus den riesigen Fehlern der Vergangenheit gelernt und wundert sich sehr über die Deutschen. (Beifall AfD) In Frankreich z. B. ist es das Credo der Regierung, keine Anreize für Migration zu schaffen. Ein Großteil der Franzosen ist laut Umfragen damit einverstanden. (Beifall AfD) Auch der griechische Ministerpräsident Kyriakos Mitsotakis stellte klar, dass sich Griechenland nicht erpressen lasse und alle 12.000 Migranten auf der Insel Lesbos bleiben und in das neue Lager einzuquartieren sind. Hessische Politiker wie der grüne Wirtschaftsminister Tarek",negative,0.9943802952766418,False,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,migration,deutschen,deutsch,"instabiler werden lassen. (Beifall AfD) In anderen europäischen Ländern findet Moria kaum Interesse. Dort will man sich nicht erpressen lassen, hat aus den riesigen Fehlern der Vergangenheit gelernt und wundert sich sehr über die Deutschen. (Beifall AfD) In Frankreich z. B. ist es das Credo der Regierung, keine Anreize für Migration zu schaffen. Ein Großteil der Franzosen ist laut Umfragen damit einverstanden. (Beifall AfD) Auch der griechische Ministerpräsident Kyriakos Mitsotakis stellte klar, dass sich Griechenland nicht erpressen lasse und alle 12.000 Migranten auf der Insel Lesbos bleiben und in das neue Lager einzuquartieren sind. Hessische Politiker wie der grüne Wirtschaftsminister Tarek",negative,0.9943802952766418,False,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,migration,neue,neu,"instabiler werden lassen. (Beifall AfD) In anderen europäischen Ländern findet Moria kaum Interesse. Dort will man sich nicht erpressen lassen, hat aus den riesigen Fehlern der Vergangenheit gelernt und wundert sich sehr über die Deutschen. (Beifall AfD) In Frankreich z. B. ist es das Credo der Regierung, keine Anreize für Migration zu schaffen. Ein Großteil der Franzosen ist laut Umfragen damit einverstanden. (Beifall AfD) Auch der griechische Ministerpräsident Kyriakos Mitsotakis stellte klar, dass sich Griechenland nicht erpressen lasse und alle 12.000 Migranten auf der Insel Lesbos bleiben und in das neue Lager einzuquartieren sind. Hessische Politiker wie der grüne Wirtschaftsminister Tarek",negative,0.9943802952766418,False,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,migranten,deutschen,deutsch,"sehr über die Deutschen. (Beifall AfD) In Frankreich z. B. ist es das Credo der Regierung, keine Anreize für Migration zu schaffen. Ein Großteil der Franzosen ist laut Umfragen damit einverstanden. (Beifall AfD) Auch der griechische Ministerpräsident Kyriakos Mitsotakis stellte klar, dass sich Griechenland nicht erpressen lasse und alle 12.000 Migranten auf der Insel Lesbos bleiben und in das neue Lager einzuquartieren sind. Hessische Politiker wie der grüne Wirtschaftsminister Tarek Al-Wazir und die Fraktionsvorsitzende der LIN KEN, Janine Wissler, fallen dieser Linie der griechischen Regierung ganz bewusst in den Rücken. (Beifall AfD) Beide Politiker waren am 10. September nach den Äußerungen",negative,0.9540882110595704,False,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,migranten,neue,neu,"sehr über die Deutschen. (Beifall AfD) In Frankreich z. B. ist es das Credo der Regierung, keine Anreize für Migration zu schaffen. Ein Großteil der Franzosen ist laut Umfragen damit einverstanden. (Beifall AfD) Auch der griechische Ministerpräsident Kyriakos Mitsotakis stellte klar, dass sich Griechenland nicht erpressen lasse und alle 12.000 Migranten auf der Insel Lesbos bleiben und in das neue Lager einzuquartieren sind. Hessische Politiker wie der grüne Wirtschaftsminister Tarek Al-Wazir und die Fraktionsvorsitzende der LIN KEN, Janine Wissler, fallen dieser Linie der griechischen Regierung ganz bewusst in den Rücken. (Beifall AfD) Beide Politiker waren am 10. September nach den Äußerungen",negative,0.9540882110595704,False,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,flüchtling,kleine,klein,"nicht einmal mehr die eigenen Politiker. Wie konservativ ist die hessische CDU eigentlich noch? (Beifall AfD) Die ersten Moria-Migranten, 51 unbegleitete minderjährige Flüchtlinge, wurden gestern nach Deutschland geflogen. Weitere 1.500 Moria-Migranten sollen noch kommen. Wir wissen aus der Antwort auf eine Kleine Anfrage der AfD- Landtagsfraktion, dass ein minderjähriger unbegleiteter Flüchtling in Hessen im Jahr 2018 im Durchschnitt 101.515  kostete  über 100.000  pro unbegleiteten minderjährigen Flüchtling. Meine Damen und Herren, 51 minderjährige unbegleitete Flüchtlinge belasten den Steuerzahler ganz realistisch mit etlichen Millionen Euro im Jahr. Warum hilft man mit dieser Summe nicht einer Vielzahl von Menschen vor Ort?",negative,0.6179101467132568,True,False,False,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,flüchtlinge,kleine,klein,"Deutschland geflogen. Weitere 1.500 Moria-Migranten sollen noch kommen. Wir wissen aus der Antwort auf eine Kleine Anfrage der AfD- Landtagsfraktion, dass ein minderjähriger unbegleiteter Flüchtling in Hessen im Jahr 2018 im Durchschnitt 101.515  kostete  über 100.000  pro unbegleiteten minderjährigen Flüchtling. Meine Damen und Herren, 51 minderjährige unbegleitete Flüchtlinge belasten den Steuerzahler ganz realistisch mit etlichen Millionen Euro im Jahr. Warum hilft man mit dieser Summe nicht einer Vielzahl von Menschen vor Ort? (Beifall AfD) Frau Puttrich hatte zu Recht am 10. September Hilfe für die Lager in Griechenland gefordert. Die AfD steht für diese Hilfe beim Wiederaufbau und",negative,0.7295982241630554,False,False,False,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,moria-migranten,deutsche,deutsch,"besseres Leben haben wollen. Die Lösung dafür kann allerdings nicht der deutsche Sozialstaat sein. (Beifall AfD) Meine Damen und Herren, ich komme zum Ende. In der Politik geht es darum, schwierige Entscheidungen unter Abwägung ihrer Folgen zu treffen. Dazu gehört natürlich die Frage, welche Signale man mit dem Einfliegen von Moria-Migranten in die ganze Welt hinaussendet. Soll man Brandstiftung belohnen? Machen wir uns erpressbar? Wir groß wird die Sogwirkung?  Diese Fragen kann nicht beantworten, wer sich nur von Gefühlen leiten lässt. Gefühle alleine machen leichtsinnig und erpressbar. Deshalb ist es so wichtig, dass es auch außerhalb der AfD weitere kluge",negative,0.901463270187378,False,False,False,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,moria-migranten,schwierige,schwierig,"besseres Leben haben wollen. Die Lösung dafür kann allerdings nicht der deutsche Sozialstaat sein. (Beifall AfD) Meine Damen und Herren, ich komme zum Ende. In der Politik geht es darum, schwierige Entscheidungen unter Abwägung ihrer Folgen zu treffen. Dazu gehört natürlich die Frage, welche Signale man mit dem Einfliegen von Moria-Migranten in die ganze Welt hinaussendet. Soll man Brandstiftung belohnen? Machen wir uns erpressbar? Wir groß wird die Sogwirkung?  Diese Fragen kann nicht beantworten, wer sich nur von Gefühlen leiten lässt. Gefühle alleine machen leichtsinnig und erpressbar. Deshalb ist es so wichtig, dass es auch außerhalb der AfD weitere kluge",negative,0.901463270187378,False,False,False,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,moria-migranten,groß,groß,"besseres Leben haben wollen. Die Lösung dafür kann allerdings nicht der deutsche Sozialstaat sein. (Beifall AfD) Meine Damen und Herren, ich komme zum Ende. In der Politik geht es darum, schwierige Entscheidungen unter Abwägung ihrer Folgen zu treffen. Dazu gehört natürlich die Frage, welche Signale man mit dem Einfliegen von Moria-Migranten in die ganze Welt hinaussendet. Soll man Brandstiftung belohnen? Machen wir uns erpressbar? Wir groß wird die Sogwirkung?  Diese Fragen kann nicht beantworten, wer sich nur von Gefühlen leiten lässt. Gefühle alleine machen leichtsinnig und erpressbar. Deshalb ist es so wichtig, dass es auch außerhalb der AfD weitere kluge",negative,0.901463270187378,False,False,False,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0008,moria-migranten,wichtig,wichtig,"besseres Leben haben wollen. Die Lösung dafür kann allerdings nicht der deutsche Sozialstaat sein. (Beifall AfD) Meine Damen und Herren, ich komme zum Ende. In der Politik geht es darum, schwierige Entscheidungen unter Abwägung ihrer Folgen zu treffen. Dazu gehört natürlich die Frage, welche Signale man mit dem Einfliegen von Moria-Migranten in die ganze Welt hinaussendet. Soll man Brandstiftung belohnen? Machen wir uns erpressbar? Wir groß wird die Sogwirkung?  Diese Fragen kann nicht beantworten, wer sich nur von Gefühlen leiten lässt. Gefühle alleine machen leichtsinnig und erpressbar. Deshalb ist es so wichtig, dass es auch außerhalb der AfD weitere kluge",negative,0.901463270187378,False,False,False,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0009,flüchtlingslager,groß,groß,"Auf die Rede vorhin gehe ich jetzt überhaupt nicht ein. Ich glaube, da sind wir uns einig: Auf den Unsinn müssen wir nicht eingehen. (Beifall DIE LINKE und vereinzelt SPD  Zuruf Robert Lambrou (AfD)) Herr Präsident, sehr geehrte Damen und Herren, als Anfang letzten Monats die Bilder vom brennenden Flüchtlingslager in Moria um die Welt gingen, war die Bestürzung groß. Doch ehe man es sich versah, hatten Menschen in politischer Verantwortung jegliche Hilfe schon wieder ausgeschlagen, so leider auch in Hessen. Ministerpräsident Bouffier hat nur einen Tag nach dem Brand ein bundeseinheitliches Vorgehen angemahnt. Die Bundesregierung pocht weiter auf eine",negative,0.978865921497345,False,True,False,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,flucht,gefährliche,gefährlich,"Migranten durch Städte und Bundesländer ist keine Lösung, sondern eine gefährliche Variante; (Beifall AfD) denn wer legale Einwanderung will, sollte im ersten Schritt zunächst jegliche illegale Einwanderung unterbinden. Das muss oberste Priorität haben. (Beifall AfD) Nachvollziehbare Regeln, die ausnahmslos umgesetzt werden, sind die einzige Möglichkeit, Menschen in Not zu helfen. Flucht hat Gründe, heißt es im Titel der Aktuellen Stunde der Fraktion DIE LINKE. Das ist richtig: Einer dieser Gründe besteht in der vielfältig kommunizierten Überzeugung von GRÜNEN, LINKEN und Teilen der SPD, sich gegen jede Regulation von Migration nach Deutschland einzusetzen. Diese Überzeugung ist dank Internet und sozialer Medien weit",negative,0.9500856399536132,False,True,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,flucht,legale,legal,"Migranten durch Städte und Bundesländer ist keine Lösung, sondern eine gefährliche Variante; (Beifall AfD) denn wer legale Einwanderung will, sollte im ersten Schritt zunächst jegliche illegale Einwanderung unterbinden. Das muss oberste Priorität haben. (Beifall AfD) Nachvollziehbare Regeln, die ausnahmslos umgesetzt werden, sind die einzige Möglichkeit, Menschen in Not zu helfen. Flucht hat Gründe, heißt es im Titel der Aktuellen Stunde der Fraktion DIE LINKE. Das ist richtig: Einer dieser Gründe besteht in der vielfältig kommunizierten Überzeugung von GRÜNEN, LINKEN und Teilen der SPD, sich gegen jede Regulation von Migration nach Deutschland einzusetzen. Diese Überzeugung ist dank Internet und sozialer Medien weit",negative,0.9500856399536132,False,True,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,flucht,illegale,illegal,"Migranten durch Städte und Bundesländer ist keine Lösung, sondern eine gefährliche Variante; (Beifall AfD) denn wer legale Einwanderung will, sollte im ersten Schritt zunächst jegliche illegale Einwanderung unterbinden. Das muss oberste Priorität haben. (Beifall AfD) Nachvollziehbare Regeln, die ausnahmslos umgesetzt werden, sind die einzige Möglichkeit, Menschen in Not zu helfen. Flucht hat Gründe, heißt es im Titel der Aktuellen Stunde der Fraktion DIE LINKE. Das ist richtig: Einer dieser Gründe besteht in der vielfältig kommunizierten Überzeugung von GRÜNEN, LINKEN und Teilen der SPD, sich gegen jede Regulation von Migration nach Deutschland einzusetzen. Diese Überzeugung ist dank Internet und sozialer Medien weit",negative,0.9500856399536132,False,True,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,flucht,aktuellen,aktuell,"Migranten durch Städte und Bundesländer ist keine Lösung, sondern eine gefährliche Variante; (Beifall AfD) denn wer legale Einwanderung will, sollte im ersten Schritt zunächst jegliche illegale Einwanderung unterbinden. Das muss oberste Priorität haben. (Beifall AfD) Nachvollziehbare Regeln, die ausnahmslos umgesetzt werden, sind die einzige Möglichkeit, Menschen in Not zu helfen. Flucht hat Gründe, heißt es im Titel der Aktuellen Stunde der Fraktion DIE LINKE. Das ist richtig: Einer dieser Gründe besteht in der vielfältig kommunizierten Überzeugung von GRÜNEN, LINKEN und Teilen der SPD, sich gegen jede Regulation von Migration nach Deutschland einzusetzen. Diese Überzeugung ist dank Internet und sozialer Medien weit",negative,0.9500856399536132,False,True,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,"migranten,",viele,viel,"könnten einfach nach Deutschland einwandern. Auch darum begeben sich viele Menschen auf die gefährliche Reise über das Mittelmeer, weil sie wissen, sobald sie einen Fuß auf griechische Inseln setzen, können sie de facto bleiben und nach Deutschland weiterreisen. Lassen Sie uns bitte eines nicht vergessen: Rechtlich gesehen, hatten fast alle Migranten, die seit 2015 nach Deutschland kamen, keinen Anspruch, nach Europa einzureisen, und damit auch keinen Anspruch auf Asyl. (Beifall AfD) Es ist einzig der moralische Imperialismus von Spitzenfunktionären der CDU, die sich vom links-grünen Zeitgeist vorantreiben lassen, durch den eine große Menge von Migranten in Hessen angesiedelt werden soll. (Beifall",negative,0.976173222064972,True,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,"migranten,",gefährliche,gefährlich,"könnten einfach nach Deutschland einwandern. Auch darum begeben sich viele Menschen auf die gefährliche Reise über das Mittelmeer, weil sie wissen, sobald sie einen Fuß auf griechische Inseln setzen, können sie de facto bleiben und nach Deutschland weiterreisen. Lassen Sie uns bitte eines nicht vergessen: Rechtlich gesehen, hatten fast alle Migranten, die seit 2015 nach Deutschland kamen, keinen Anspruch, nach Europa einzureisen, und damit auch keinen Anspruch auf Asyl. (Beifall AfD) Es ist einzig der moralische Imperialismus von Spitzenfunktionären der CDU, die sich vom links-grünen Zeitgeist vorantreiben lassen, durch den eine große Menge von Migranten in Hessen angesiedelt werden soll. (Beifall",negative,0.976173222064972,True,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,"migranten,",große,groß,"könnten einfach nach Deutschland einwandern. Auch darum begeben sich viele Menschen auf die gefährliche Reise über das Mittelmeer, weil sie wissen, sobald sie einen Fuß auf griechische Inseln setzen, können sie de facto bleiben und nach Deutschland weiterreisen. Lassen Sie uns bitte eines nicht vergessen: Rechtlich gesehen, hatten fast alle Migranten, die seit 2015 nach Deutschland kamen, keinen Anspruch, nach Europa einzureisen, und damit auch keinen Anspruch auf Asyl. (Beifall AfD) Es ist einzig der moralische Imperialismus von Spitzenfunktionären der CDU, die sich vom links-grünen Zeitgeist vorantreiben lassen, durch den eine große Menge von Migranten in Hessen angesiedelt werden soll. (Beifall",negative,0.976173222064972,True,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,asyl.,große,groß,"weil sie wissen, sobald sie einen Fuß auf griechische Inseln setzen, können sie de facto bleiben und nach Deutschland weiterreisen. Lassen Sie uns bitte eines nicht vergessen: Rechtlich gesehen, hatten fast alle Migranten, die seit 2015 nach Deutschland kamen, keinen Anspruch, nach Europa einzureisen, und damit auch keinen Anspruch auf Asyl. (Beifall AfD) Es ist einzig der moralische Imperialismus von Spitzenfunktionären der CDU, die sich vom links-grünen Zeitgeist vorantreiben lassen, durch den eine große Menge von Migranten in Hessen angesiedelt werden soll. (Beifall AfD) Dass sich CDU und GRÜNE im Bundesrat dagegen gestellt haben, ist ein gutes Zeichen. Der Weg zu",negative,0.9203330278396606,True,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,migranten,große,groß,"vergessen: Rechtlich gesehen, hatten fast alle Migranten, die seit 2015 nach Deutschland kamen, keinen Anspruch, nach Europa einzureisen, und damit auch keinen Anspruch auf Asyl. (Beifall AfD) Es ist einzig der moralische Imperialismus von Spitzenfunktionären der CDU, die sich vom links-grünen Zeitgeist vorantreiben lassen, durch den eine große Menge von Migranten in Hessen angesiedelt werden soll. (Beifall AfD) Dass sich CDU und GRÜNE im Bundesrat dagegen gestellt haben, ist ein gutes Zeichen. Der Weg zu einer realistischen Politik für die eigene Bevölkerung gewinnt hoffentlich bald wieder die Oberhand; denn der Migrationsdruck könnte schon bald erdrückend werden. Das belegt der Jahresbericht der",negative,0.9733841419219972,True,False,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0011,eu-asylagentur,politischen,politisch,"in Hessen angesiedelt werden soll. (Beifall AfD) Dass sich CDU und GRÜNE im Bundesrat dagegen gestellt haben, ist ein gutes Zeichen. Der Weg zu einer realistischen Politik für die eigene Bevölkerung gewinnt hoffentlich bald wieder die Oberhand; denn der Migrationsdruck könnte schon bald erdrückend werden. Das belegt der Jahresbericht der EU-Asylagentur EASO. Deutschland sei nach wie vor Zielland Nr. 1, und die EU-Staaten müssten sich auf immer mehr Asylbewerber einstellen, so der Report. Doch es gibt Hoffnung: Wir freuen uns, dass auch andere Politiker erkannt haben, dass der Weg, den DIE LINKE beschreiten will, in einem politischen Desaster mündet. (Beifall AfD)",negative,0.4723928272724151,True,False,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0059,geflüchtete,wenige,wenig,"wert. (Beifall SPD, BÜNDNIS 90/DIE GRÜNEN und DIE LINKE) Um eines vorwegzunehmen: Feminismus heißt immer auch Antirassismus. Nur wenige Frauen fallen auf derartige Anträge herein. So ist es z. B. kein Wunder, dass ein sogenannter Frauenmarsch, den die AfD vor zwei Jahren in Berlin organisierte und der sich pauschal gegen geflüchtete Migranten und Muslime richtete, fast ausschließlich von männlichen Teilnehmern besucht wurde. (Heiterkeit  Zurufe DIE LINKE)  Schlecht gelaufen.  Für Fälle wie die Themenwahl Frauen durch die AfD gibt es einen wissenschaftlichen Begriff. Der sogenannte Femonationalismus beschreibt die Versuche westlicher rechter Parteien und rassistischer Politiker, die Gleichstellung der Geschlechter",negative,0.8954831957817078,False,True,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0059,migranten,wenige,wenig,"(Beifall SPD, BÜNDNIS 90/DIE GRÜNEN und DIE LINKE) Um eines vorwegzunehmen: Feminismus heißt immer auch Antirassismus. Nur wenige Frauen fallen auf derartige Anträge herein. So ist es z. B. kein Wunder, dass ein sogenannter Frauenmarsch, den die AfD vor zwei Jahren in Berlin organisierte und der sich pauschal gegen geflüchtete Migranten und Muslime richtete, fast ausschließlich von männlichen Teilnehmern besucht wurde. (Heiterkeit  Zurufe DIE LINKE)  Schlecht gelaufen.  Für Fälle wie die Themenwahl Frauen durch die AfD gibt es einen wissenschaftlichen Begriff. Der sogenannte Femonationalismus beschreibt die Versuche westlicher rechter Parteien und rassistischer Politiker, die Gleichstellung der Geschlechter scheinbar",negative,0.7495685815811157,False,True,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0059,"migrationshintergrund,",aktuellen,aktuell,"nur, uns zu provozieren. Mitnichten geht es der AfD um die Verhinderung oder Eindämmung von Gewalt an Frauen. Worum es ihr geht, ist die Stigmatisierung einer ganzen Bevölkerungsgruppe. (Beifall SPD, vereinzelt CDU, BÜNDNIS 90/DIEGRÜNEN und DIE LINKE  Zurufe AfD) Die AfD rechnet die Eigenschaft der Gewalttätigkeit den Menschen mit Migrationshintergrund, insbesondere den Muslimen, zu. Das ist eine konkrete rassistische Zuschreibung. (Andreas Lichert (AfD): Das sind die Zahlen der Bundesregierung!  Weitere Zurufe AfD) Vizepräsident Dr. Ulrich Wilken: Meine Herren von der AfD, ich bitte um ein bisschen mehr Höflichkeit und Aufmerksamkeit gegenüber der aktuellen Rednerin. (Beifall SPD und DIE LINKE)",negative,0.9805551171302797,True,True,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0059,migrationshintergrund,aktuellen,aktuell,"Dr. Ulrich Wilken: Meine Herren von der AfD, ich bitte um ein bisschen mehr Höflichkeit und Aufmerksamkeit gegenüber der aktuellen Rednerin. (Beifall SPD und DIE LINKE) Nadine Gersberg (SPD): Ein weiteres Ziel der AfD-Politik ist, vorhandene Unsicherheitsgefühle in der Bevölkerung gezielt zu verstärken und sie gegen Geflüchtete und Menschen mit Migrationshintergrund aufzustacheln  eine Strategie, die die AfD mittels ganz verschiedener Themen, Anträge und Anfragen verfolgt. Das können wir auch hier bei uns im Landtag sehr gut mitverfolgen. Dabei ist es ihre Methode, Inhalte und Antworten so zu verdrehen und so zu interpretieren, dass sie in ihr rechtspopulistisches Weltbild passen. (Andreas",negative,0.7698944211006165,False,True,False,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0059,migrationshintergrund,verfolgt,verfolgt,"Dr. Ulrich Wilken: Meine Herren von der AfD, ich bitte um ein bisschen mehr Höflichkeit und Aufmerksamkeit gegenüber der aktuellen Rednerin. (Beifall SPD und DIE LINKE) Nadine Gersberg (SPD): Ein weiteres Ziel der AfD-Politik ist, vorhandene Unsicherheitsgefühle in der Bevölkerung gezielt zu verstärken und sie gegen Geflüchtete und Menschen mit Migrationshintergrund aufzustacheln  eine Strategie, die die AfD mittels ganz verschiedener Themen, Anträge und Anfragen verfolgt. Das können wir auch hier bei uns im Landtag sehr gut mitverfolgen. Dabei ist es ihre Methode, Inhalte und Antworten so zu verdrehen und so zu interpretieren, dass sie in ihr rechtspopulistisches Weltbild passen. (Andreas",negative,0.7698944211006165,False,True,False,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0059,migrationshintergrund,gut,gut,"Dr. Ulrich Wilken: Meine Herren von der AfD, ich bitte um ein bisschen mehr Höflichkeit und Aufmerksamkeit gegenüber der aktuellen Rednerin. (Beifall SPD und DIE LINKE) Nadine Gersberg (SPD): Ein weiteres Ziel der AfD-Politik ist, vorhandene Unsicherheitsgefühle in der Bevölkerung gezielt zu verstärken und sie gegen Geflüchtete und Menschen mit Migrationshintergrund aufzustacheln  eine Strategie, die die AfD mittels ganz verschiedener Themen, Anträge und Anfragen verfolgt. Das können wir auch hier bei uns im Landtag sehr gut mitverfolgen. Dabei ist es ihre Methode, Inhalte und Antworten so zu verdrehen und so zu interpretieren, dass sie in ihr rechtspopulistisches Weltbild passen. (Andreas",negative,0.7698944211006165,False,True,False,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0062,migrantinnen,ausländischen,ausländisch,"hat System. Liebe Kolleginnen und Kollegen, das hat System bei rechtspopulistischen Parteien. (Beifall BÜNDNIS 90/DIE GRÜNEN, vereinzelt SPD und DIE LINKE  Zuruf AfD: Genau diese Frauen schützen wir!) Ausgerechnet die AfD wähnt sich als Verfechter  ich unterlasse hier bewusst das Gendern  für die Überwindung von Gewalt an Migrantinnen und ausländischen Mitbürgern. Das ist für mich als Frau und Feministin einfach nur heuchlerisch. (Beifall BÜNDNIS 90/DIE GRÜNEN, SPD und DIE LINKE  Zuruf Volker Richter (AfD)) In Ihrem Antrag ist die Rede von familiärer und partnerschaftlicher Gewalt gegen Frauen und Mädchen insbesondere aus patriarchalisch oder islamisch geprägten Herkunftsländern. Da",negative,0.96073979139328,False,True,True,False,True,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0064,migrantinnen.,ausländische,ausländisch,"gehen Sie vor. (Beifall BÜNDNIS 90/DIE GRÜNEN) Damit helfen Sie den betroffenen Frauen in keiner Weise. Auch ich persönlich bin völlig davon überzeugt, dass es Ihnen gar nicht um diese Frauen geht. Sie reduzieren die Opfer von häuslicher Gewalt ausschließlich  das haben meine Vorrednerinnen schon gesagt  auf ausländische Migrantinnen. (Zuruf AfD) Sie nutzen das Leiden der von Gewalt betroffenen Frauen für Ihre politischen Zwecke. Sie nutzen die Traumatisierung von Kindern, die Gewalt in der Familie erleben müssen, für Ihre Profilierungsversuche im rechten Lager, meine Damen und Herren von der AfD. (Beifall CDU, BÜNDNIS 90/DIE GRÜNEN und vereinzelt SPD) Ihr",negative,0.9882076382637024,True,True,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0064,migrantinnen.,politischen,politisch,"gehen Sie vor. (Beifall BÜNDNIS 90/DIE GRÜNEN) Damit helfen Sie den betroffenen Frauen in keiner Weise. Auch ich persönlich bin völlig davon überzeugt, dass es Ihnen gar nicht um diese Frauen geht. Sie reduzieren die Opfer von häuslicher Gewalt ausschließlich  das haben meine Vorrednerinnen schon gesagt  auf ausländische Migrantinnen. (Zuruf AfD) Sie nutzen das Leiden der von Gewalt betroffenen Frauen für Ihre politischen Zwecke. Sie nutzen die Traumatisierung von Kindern, die Gewalt in der Familie erleben müssen, für Ihre Profilierungsversuche im rechten Lager, meine Damen und Herren von der AfD. (Beifall CDU, BÜNDNIS 90/DIE GRÜNEN und vereinzelt SPD) Ihr",negative,0.9882076382637024,True,True,True,False,False,True,2020-10-01,2020,2020-10
047461152_20_2019-24_pdf_055_047461152_20_2019-24_pdf_055_0064,migrationshintergrund,politischen,politisch,"Ihre politischen Zwecke. Sie nutzen die Traumatisierung von Kindern, die Gewalt in der Familie erleben müssen, für Ihre Profilierungsversuche im rechten Lager, meine Damen und Herren von der AfD. (Beifall CDU, BÜNDNIS 90/DIE GRÜNEN und vereinzelt SPD) Ihr Versuch, sich mit diesem Antrag etwa als Beschützer der ausländischen Frauen mit Migrationshintergrund darzustellen, ist nicht nur durchsichtig, sondern hochgradig beschämend. (Beifall CDU, BÜNDNIS 90/DIE GRÜNEN und vereinzelt SPD) Eine Partei, die den politischen Mitbewerber jagen will  so haben Sie es formuliert , die den Nationalsozialismus verharmlost, die offen rassistisch agiert, darf sich nicht als Anwalt für Menschenrechte darstellen. Das lassen wir",negative,0.9163628220558168,True,True,True,False,False,True,2020-10-01,2020,2020-10
