text,label
"es laufe alles optimal, dann stimmt das nicht. Deswegen ist es wichtig, dass wir das Rad nicht neu erfinden, sondern uns ganz gezielt fragen: Was wird debattiert? Worum geht es? Geht es hier um die Gnade oder Güte einer Landesregierung? – Nein, es geht um ein verfassungsmäßig verankertes Grundrecht. Meine Damen und Herren, in Art. 7 Abs. 3 des Grundge- setzes ist ganz klar festgeschrieben, dass der Religions- unterricht Bestandteil des Lehrfachs an normalen Schu- len ist und dass die Religionsgemeinschaften aufgrund be- stimmter weiterer Voraussetzungen einen Rechtsan- spruch haben,diesen Religionsunterricht auch zu erteilen. Das heißt, dass in der Bundesrepublik das Recht auf kon- fessionsgebundenen Religionsunterricht unter staatlicher Aufsicht zweifellos ein Grundrecht einer jeden Religions- gemeinschaft ist.Das möchte ich an dieser Stelle noch ein- mal unterstreichen. Wenn wir uns die Lage anschauen, werden wir feststellen, dass es in Deutschland eine historische Begründung dafür gibt, weshalb wir gesagt haben, dass Religionsgemein- schaften bekennenden Unterricht nur auf der Grundlage der Verfassung und unter der staatlichen Aufsicht der Schulen erteilen dürfen. Es ist richtig, dass dieses Grund- recht gleichermaßen allen Religionsgemeinschaften zu- steht. Dieses Recht kann aber nur auf der Grundlage der Verfassung und der Pluralität unserer Gesellschaft in An- spruch genommen werden. Meine Damen und Herren, in Hessen haben wir neben der evangelischen und der katholischen Kirche bisher die syrisch-orthodoxe Kirche, die ihren Kindern Religions- unterricht gibt, die Mennoniten, die jüdischen Gemein- schaften und die unitarischen Religionsgemeinschaften. Was ist mit den muslimischen Kindern? Die Zahl wird auf 60.000 Personen geschätzt, und trotzdem haben wir heute kein adäquates Angebot. Wir haben keine Möglichkeit, sie in das Unterrichtsfach in ihrer bekennenden Religion einzubinden. Ich freue mich, dass sich die neue Landesregierung dieser Realität stellen möchte.Ich freue mich auch,dass die Lan- desregierung hier endlich einen konstruktiven Schritt nach vorne gehen möchte. Daher haben wir heute diesen Antrag gestellt. Ich hoffe, dass dieser Antrag heute eine Mehrheit finden wird. (Beifall bei dem BÜNDNIS 90/DIE GRÜNEN und bei Abgeordneten der SPD) Seit Jahren gibt es die Forderung von islamischen Reli- gionsgemeinschaften, von Vereinen und Verbänden, die unbedingt den Religionsunterricht eingeführt haben wol- len. Diese Forderung gibt es",NON_HATE
"hätte. Dann hätten wir unsere Maßnahme möglicherweise gar nicht benötigt. Vor allem hätten die hessischen Kommunen mehr davon haben können, als es jetzt der Fall ist. (Beifall bei dem BÜNDNIS 90/DIE GRÜNEN) Wenn nun aber kritische Äußerungen von Ihrer Seite kom- men, dann darf man doch ein bisschen verwirrt sein. Ich sehe da ein rotes Durcheinander, vielleicht weil Sie die In- halte des Nachtrags und das ganze Thema noch nicht rich- tig durchdrungen haben. Einnahmeerhöhungen beim Land, ja oder nein, diese Frage müssen Sie noch klar beantwor- ten. Bisher hieß es immer, wir bräuchten sie. Ich bin ge- spannt, wie Sie es weiterhin mit diesem Thema halten wer- den. Wir jedenfalls stehen in der Koalition von CDU und GRÜ- NEN gemeinsam zu unserer Vereinbarung und haben Ih- nen den entsprechenden Gesetzentwurf vorgelegt. Die Be- ratungen werden dann zeigen, wie sich die anderen Frak- tionen dazu verhalten und ob vor allem bei der SPD die fi- nanzpolitische Wirrnis weiterhin herrscht oder beseitigt werden kann. Liebe Kolleginnen und Kollegen, die Frage der Einnahmen ist umso drängender, als es für den Haushalt 2014 wegen Steuermindereinnahmen gegenüber den Schätzungen der Vergangenheit am Ende auch unter Berücksichtigung des Länderfinanzausgleichs fast 180 Millionen € weniger in der Landeskasse geben wird und wir dies aus der Rücklage ausgleichen müssen. Im Übrigen war auch Ihr Gerede zum Thema Rücklage völlig daneben, weil es bereits im letzten Jahr angekündigt war. Dass man über den Jahreswechsel hinweg genau diese Maßnahme nimmt, hat unter anderem auch etwas mit der Abrechnung des Länderfinanzaus- gleichs zu tun. Aber, Herr Kollege Schmitt, mir scheint das Thema zu schwierig zu sein, als dass ich es Ihnen heute hier noch erklären könnte. (Norbert Schmitt (SPD): Mein lieber Schwan!) Meine Damen und Herren, es gäbe sicherlich noch vieles zum Nachtragshaushalt anzumerken. Wir haben aber in der zweiten und dritten Lesung noch Gelegenheiten, auf Ein- zelheiten einzugehen. Deswegen erspare ich es mir jetzt. Mehr Mittel für die Unterbringung von Flüchtlingen und mehr für die Inklusion – auch wenn Sie immer wieder sa- gen, da ist weder etwas für die Kommunen noch aus dem Bereich Sozialbudget dabei; das stimmt",NON_HATE
"Herr Abg. Frömmrich. Jürgen Frömmrich (BÜNDNIS 90/DIE GRÜNEN): Frau Staatsministerin, habe ich Sie jetzt richtig verstan- den? Haben Sie sich gerade für Klimaschutzziele gelobt, hier aber gleichzeitig Zahlen präsentiert, die unter Aus- schluss eines großen Teils der Emissionen, die geleistet werden, nämlich der Verkehrsemissionen, zustande ge- kommen sind? Präsident Norbert Kartmann: Frau Ministerin Lautenschläger. Silke Lautenschläger, Ministerin für Umwelt, Energie, Landwirtschaft und Verbraucherschutz: Herr Kollege Frömmrich, wir sind der Auffassung – des- wegen haben wir z. B. auch ein Energieforum berufen –, dass wir, wenn wir über die erneuerbaren Energien spre- chen, eine mit anderen Bundesländern vergleichbare Da- tengrundlage haben müssen. Deswegen haben wir gesagt: Wir gehen den Bereich erst einmal ohne den Verkehr an, werden aber gleichzeitig zusätzliche Projekte, wie ich das schon zum Thema Elektromobilität gesagt habe, auf den Weg bringen. Natürlich führt das zu einem verzerrten Bild, wenn Sie eine andere Stadt oder ein anderes, ein kleines Bundes- land nehmen, das keinen Großflughafen hat. Diesen wol- len wir ganz klar auch weiterhin behalten, weil er viel zu unserer Wirtschaftskraft und unseren Möglichkeiten bei- trägt. Diesen einen Bereich zunächst auszuschließen, heißt nicht, dass sich die Landesregierung beim Thema Verkehr nicht weiterhin um weniger Emissionen bemü- hen wird. Präsident Norbert Kartmann: Letzte Zusatzfrage hierzu, Frau Abg. Müller (Kassel). Karin Müller (Kassel) (BÜNDNIS 90/DIE GRÜNEN): Da Sie mir sowieso noch die Zahl nachliefern wollen, würde ich dann auch noch gerne wissen, wie hoch der An- teil der erneuerbaren Energien mit Berücksichtigung des internationalen Luftverkehrs ist. Präsident Norbert Kartmann: Frau Ministerin Lautenschläger. Silke Lautenschläger, Ministerin für Umwelt, Energie, Landwirtschaft und Verbraucherschutz: Wir werden prüfen, ob das so umrechenbar ist. Wenn ja, werde ich Ihnen die Zahl gern zur Verfügung stellen. Sie wissen selbst, wie schwierig es ist, überhaupt die richtigen Möglichkeiten zu finden, um das entsprechend berechnen zu können. Präsident Norbert Kartmann: Frage 80, Herr Abg. Schaus. Hermann Schaus (DIE LINKE): Ich frage die Landesregierung: Inwiefern trifft es zu, dass der Verlängerungserlass zum (umstrittenen) Modellprojekt „Selbstverantwortung plus“ im Amtsblatt 5/2009 vom 15. Mai 2009 veröffentlicht wurde,ohne zuvor die Mitbestimmung des Hauptpersonal- rats der Lehrerinnen und Lehrer zu ermöglichen und si- cherzustellen?",NON_HATE
"FDP) Vizepräsident Heinrich Heidel: Herr Kollege Greilich, gestatten Sie Zwischenfragen? Wolfgang Greilich (FDP): Ich gestatte jetzt keine Zwischenfragen. Es gibt genug Zwischenrufe. Das reicht. Ich tue das nicht. Ich sage nicht, dass Sie lügen. Ich unter- stelle zu Ihren Gunsten, dass Sie die Wahrheit nur verges- sen haben. (Zuruf des Abg. Mathias Wagner (Taunus) (BÜNDNIS 90/DIE GRÜNEN)) Meine sehr geehrten Damen und Herren, die Entwick- lungen und Diskussionen seit Beginn der Ausbaudebatte haben dazu geführt, dass die FDP die rechtlichen Voraus- setzungen für das Verfahren zum Flughafenausbau immer mehr in den Vordergrund gerückt hat. Dies wird im Wahl- programm der FDP zur Landtagswahl besonders deutlich. Dort heißt es auf Seite 47/48 – ich habe Sie vor zwölf Ta- gen schon einmal darauf hingewiesen; Sie können das ebenso wie jeder andere immer noch nachlesen –: Die FDP unterstützt den beabsichtigten Ausbau im Rahmen der vorliegenden Planungen im Interesse der Zukunftssicherung des Landes und der Rolle des Flughafens als arbeitsplatzschaffende Infras- truktureinrichtung. Weiter heißt es: Grundlage für den Ausbau bilden der vom Hessi- schen Landtag gebilligte Landesentwicklungsplan und der am 18. Dezember 2007 unterschriebene Planfeststellungsbeschluss. Meine sehr geehrten Damen und Herren,wir haben damit im Wahlprogramm 2009 die für das Ausbauverfahren we- sentlichen rechtlichen Rahmenbedingungen aufgenom- men und dies den Wählern vor der Wahl deutlich ge- macht. Die nunmehr vom VGH in der Urteilsbegründung vorgetragenen neuen rechtlichen Positionen bedürfen, wie ich ausgeführt habe, aufgrund des Abweichens von der bisherigen höchstrichterlichen Rechtsprechung (Norbert Schmitt (SPD): Gar nicht wahr!) der Überprüfung durch das Bundesverwaltungsgericht. Dies alles entspricht unserem Wahlprogramm.Wir halten uns an das,was Grundlage der Wahlentscheidung der Bür- ger war. (Gerhard Merz (SPD): Haha!) Ein weiterer Vorwurf lautet, dass sich die Landesregie- rung nicht strikt an das Mediationsergebnis halte, wenn sie in Revision gehe. Dabei erlauben Sie mir den Hinweis: Die Stadt Offenbach,die genauso das Mediationsergebnis mitgetragen hat,hat bereits Revision gegen das Urteil ein- gelegt, während diese Entscheidung von der Landesregie- rung noch überprüft wurde. Die Stadt Offenbach will mit der Revision den gesamten Ausbau des Frankfurter Flug- hafens angreifen. Sie rückt damit eindeutig vom Media- tionsergebnis ab. (Heike Habermann (SPD): Das haben sie aber",NON_HATE
"freiwillige Kooperationen gelegt wird. Das ist unseres Erachtens sinnvoll, weil freiwillige Kooperationen Vorrang vor Verboten oder Geboten ha- ben sollten. Ich möchte hier kurz die Änderungsanträge ansprechen, die von BÜNDNIS 90/DIE GRÜNEN eingereicht wur- den, aber auch die Argumente, die schon ein Stück weit vorgetragen wurden. Die Regelungen, die Sie haben möchten, würden ihren Zweck nicht erfüllen; denn die Regelungen, die man braucht, sind schlicht und einfach schon vorhanden. Es gibt eine Pflanzenschutzverordnung, in der geregelt ist, inwieweit einzelne Mittel eingesetzt werden können und dürfen. Das ist eine umfassende Re- gelung, die scharf und auch anwendbar ist, und deshalb ist sie besser als pauschale Verbote, die Sie wünschen. Zu dem Thema Düngemittel. Die Düngeverordnung ist völlig ausreichend. Sie regelt das, was geregelt werden muss. Sie legt fest, dass der Düngereintrag so erfolgt, dass er sich nicht schädlich auswirkt. Ein Ansinnen haben wir nämlich gemeinsam, und das wollen wir uns auch nicht ab- sprechen: Wir alle wollen, dass die Gewässerqualität opti- mal ist. Manchmal sind aber die Wege, die man sich aus- sucht, um das Ziel zu erreichen, durchaus unterschiedlich. Als Letztes möchte ich die überschwemmungsgefährde- ten Gebiete ansprechen. Die Regelung, die wir seit 2002 haben, hat sich bewährt. Deshalb gibt es hier auch keinen Bedarf, eine Änderung herbeizuführen. Wenn Sie jetzt aber in einen Wettbewerb eintreten wol- len, in dem es darum geht, ob wir ein gutes oder schlech- tes Gesetz haben, möchte ich auf die schriftliche Anhö- rung verweisen. Die schriftliche Anhörung hat im Gegen- satz zu Ihrer Bewertung ergeben, dass es keinen wesent- lichen Änderungsbedarf gibt. Wir können allein aufgrund der Ergebnisse der schriftlichen Anhörung davon ausge- hen, dass wir diesen Wettkampf gewinnen würden, wir hier also ein ausgesprochen gutes Gesetz verabschieden werden. – Besten Dank. (Beifall bei der CDU und der FDP) Vizepräsident Heinrich Heidel: Schönen Dank, Frau Ministerin. – Es gibt keine weiteren Wortmeldungen. Ich lasse als Erstes über den Änderungsantrag der Frak- tion BÜNDNIS 90/DIE GRÜNEN, Drucks. 18/3452, ab- stimmen. Wer diesem Änderungsantrag zustimmen will, den bitte ich um das Handzeichen. – Gegenstimmen? – Stimmenthaltungen? – Bei Zustimmung der Fraktion der SPD und der Fraktion",NON_HATE
". . . 7330 49. Beschlussempfehlung und Bericht des Ausschusses für Umwelt, Energie, Landwirtschaft und Verbrau- cherschutz zu dem Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN betreffend Energiewende in Hessen muss endlich im Wärmebereich beginnen – Drucks. 18/5573 zu Drucks. 18/5194 – . . . . . . . . . . 7330 Beschlussempfehlung angenommen . . . . . . . . . . . . . 7330 Vizepräsident Heinrich Heidel . . . . . . . . . . . . . . . . 7330 50. Beschlussempfehlung und Bericht des Sozialpoliti- schen Ausschusses zu dem Antrag der Fraktionen der CDU und der FDP betreffend Hessen setzt ver- stärkt auf Optionskommunen und baut hier seine Spitzenposition weiter aus – Drucks. 18/5576 zu Drucks. 18/5272 – . . . . . . . . . . 7331 Beschlussempfehlung angenommen . . . . . . . . . . . . . 7331 Vizepräsident Heinrich Heidel . . . . . . . . . . . . . . . . 7331 II Hessischer Landtag · 18. Wahlperiode · 106. Sitzung · 9. Mai 2012 Hessischer Landtag · 18. Wahlperiode · 106. Sitzung · 9. Mai 2012 III Seite Seite 51. Beschlussempfehlung und Bericht des Sozialpoliti- schen Ausschusses zu dem Antrag der Fraktion BÜNDNIS 90/DIE GRÜNEN betreffend Jobcen- ter der Optionskommunen intensiver unterstützen – Drucks. 18/5577 zu Drucks. 18/5412 – . . . . . . . . . . 7331 Beschlussempfehlung angenommen . . . . . . . . . . . . . 7331 Vizepräsident Heinrich Heidel . . . . . . . . . . . . . . . . 7331 52. Beschlussempfehlung und Bericht des Ausschusses für Wirtschaft und Verkehr zu dem Antrag der Fraktion DIE LINKE betreffend Rüstungsexporte unterbinden – Konversion einleiten – Drucks. 18/5579 zu Drucks. 18/5448 – . . . . . . . . . . 7331 Beschlussempfehlung angenommen . . . . . . . . . . . . . 7331 Vizepräsident Heinrich Heidel . . . . . . . . . . .",NON_HATE
"Definition von Großbetrieben und da- mit auch der Definition von sonstigen Betrieben; denn dar- aus werden die zu zahlenden Gebühren abgeleitet. Tatsache ist, das Urteil des Hessischen Verwaltungsge- richtshofs vom Dezember 2013 hat nicht festgestellt, dass zu hohe Gebühren seitens des Landkreises Bergstraße er- hoben wurden, sondern dass die Kalkulationsgrundlage nachvollziehbar sein muss und mit der Verordnung in Ein- klang stehen muss. Tatsache ist ebenso, durch Abwarten wird das Problem, das wir erkennbar haben, nicht gelöst. Tatsache ist auch, nach aller Risikoabwägung wird das Problem nicht kleiner. Die Risikoabwägung, die juristisch immer zu bewegen ist, bringt eine rückwirkende Inkraftsetzung des Gesetzes zu- mindest auf die Zielgerade, dass der Landkreis Bergstraße keine drohenden Rückzahlungen in Höhe von jenseits 1 Million € leisten muss. Fakt ist ebenfalls, es handelt sich hier nicht um ein Einzel- gesetz, sondern es ist ein anlassbezogenes Gesetz. Fakt ist darüber hinaus, dem klagenden Unternehmen geht es prächtig. Es hat sich in den letzten Jahren vorzüglich ent- wickelt. Fakt ist ebenso, seit 13 Jahren sind in Hessen die Gebühren trotz einer relativ geringen Inflationsrate nicht mehr ange- hoben worden. Die Gebühren sind im Vergleich zu ande- ren Landkreisen, auch in anderen Bundesländern, erkenn- bar geringer. Hessischer Landtag · 19. Wahlperiode · 22. Sitzung · 25. September 2014 Fakt ist ebenso, das im Oktober zu erwartende Urteil hat Signalwirkung an alle Schlachtbetriebe, im Übrigen nicht nur an die Schlachtbetriebe, die als Großbetriebe definiert sind, sondern natürlich auch an sonstige Betriebe. Herr Kollege Lenders, das möchte ich auch noch feststel- len: Die Fachverbände sind angeschrieben worden. Sie ha- ben gleichwohl an der Stelle keine Antwort gegeben. Das Thema ist zu wichtig, um hier ein politisches Schlachtfest abzuhalten. Ich bitte Sie um abschließende Zustimmung zum vorliegenden Gesetzentwurf nach der heutigen zweiten Lesung. Ich würde mich freuen, Herr Kollege Lenders – es ist mir ein bisschen unangenehm, dass ich Sie, Ihnen den Rücken zugewandt, anspreche –, wenn Sie den Antrag auf eine dritte Lesung zurückziehen würden. Vielleicht kommen Sie innerhalb der nächsten Mi- nuten noch zu neuen Erkenntnissen, oder es ist Ihnen gera- de gelungen. – Ich danke Ihnen herzlich für die",NON_HATE
"dann nicht auf die Lösung, die Möglichkeit einzuräumen, dass mehr Kommunen optieren? Aber Sie schreiben in Ih- ren Koalitionsvertrag nur, dass bestehende Optionskom- munen Bestandsschutz bekommen sollen. Warum sagen Sie nicht: „Liebe Leute von den Argen, wir haben nicht die Kraft zu einer Grundgesetzänderung, aber wir werden wenigstens die Optionsklausel öffnen“? Aber auch das haben Sie nicht gemacht. Liebe Kollegin- nen und Kollegen von der CDU, ich frage Sie, auch Herrn Koch, der die Optionskommunen wie ein Mantra vor sich hergetragen hat, ich frage CDU und FDP: Wo bleibt Ihre Vision in dieser Frage? Sie resignieren und fallen hinter das zurück,was wir 2005 einmal hatten.Das ist eine Katas- trophe für die Arbeitslosen. (Beifall bei dem BÜNDNIS 90/DIE GRÜNEN und bei Abgeordneten der SPD – Zuruf der Abg. Petra Fuhrmann (SPD)) Meine sehr verehrten Damen und Herren,wir appellieren noch einmal, dass wir im Hessischen Landtag zur Be- schlussfassung des letzten Jahres zurückkehren. Retten wir die Hilfen aus einer Hand, fassen wir den Mut, die Grundgesetzänderung nochmals zu fordern. Fordern wir die Landesregierung auf,im Bundesrat nicht für diese Ge- setzesänderung zu stimmen. Darauf wird es ankommen. Diese Landesregierung kann im Bundesrat gegen die ge- setzlichen Änderungen, gegen eine getrennte Träger- schaft stimmen. Sie kann dagegen vorgehen. Sie muss die Hand nicht heben.Wenn das alles so ist,wie wir es 2008 im Vollbesitz unserer geistigen Kräfte beschlossen haben, dann kann es nicht sein, dass CDU und FDP wenige Tage nach der Regierungsübernahme umfallen und genau das Gegenteil auf dem Rücken der Arbeitslosen machen. Das ist unverantwortlich. (Beifall bei dem BÜNDNIS 90/DIE GRÜNEN und bei Abgeordneten der SPD) Deswegen fordern wir Sie auf: Stoppen Sie diese Geister- fahrt, diesen arbeitsmarktpolitischen Amoklauf im Inter- Hessischer Landtag · 18.Wahlperiode · 27. Sitzung · 19. November 2009 esse der Beschäftigten in Hessen, im Interesse der Lang- zeitarbeitslosen,im Interesse all derjenigen,die darauf an- gewiesen sind, dass sie Hilfen aus einer Hand bekommen, z. B. kluge Integrationshilfen und Fort- und Weiterbil- dung, und hören Sie auf mit der Zerschlagung der Job- center. Das ist der absolute Irrweg. – Vielen Dank. (Beifall bei dem BÜNDNIS 90/DIE GRÜNEN und bei Abgeordneten der",NON_HATE
"was Sie hier geboten haben, war wieder das, was wir drei Jahre lang erlebt haben. (Zuruf des Abg. Hans-Jürgen Irmer (CDU)) Hessischer Landtag · 18. Wahlperiode · 129. Sitzung · 31. Januar 2013 Sie haben bewiesen, dass Sie irgendwann das Anwalts- handwerk gelernt haben. Dazu gehört es, dass man sich Aussagen vornimmt und sie Stück für Stück seziert, dann etwas weglässt, was nicht richtig passt, und sich die Sa- chen herausnimmt, die ordentlich passen. (Zuruf der Abg. Nancy Faeser (SPD) – Norbert Schmitt (SPD): Was hat die Kollegin weggelassen?) – Sie hat doch selbst gesagt: Dann bla, bla, bla, dann geht es weiter. (Lachen bei der SPD – Nancy Faeser (SPD): Ich kann es Ihnen gerne vortragen!) Lieber Herr Kollege Schmitt, Ihre begnadete Art und Wei- se, dieses Parlament in eine Situation zu bringen, die der Debatte nicht würdig ist, haben wir gestern ausreichend er- fahren. (Beifall bei Abgeordneten der FDP und der CDU – Thorsten Schäfer-Gümbel (SPD): Rechtsstaatspar- tei!) Aber wenn Frau Kollegin Faeser aus seitenlangen Proto- kollen nur Teile zitiert und das weglässt, was ihr nicht ge- fällt, dafür aber das zitiert, wovon sie meint, dass sie den Innenminister damit madig machen kann, dann ist das eine Methode, die für sich spricht. Das muss man dann hinneh- men. Wenn Sie darauf hinweisen, dass sich selbst eine E-Mail in den Akten findet, die dort besser nicht gewesen wäre – da haben Sie völlig recht; besser hätte es eine solche E-Mail nie gegeben –: Aber was zeigt das? Das zeigt, dass diese Regierung und diese Mehrheit Ihnen alles gegeben hat, ob es im einzelnen Fall besonders schön war oder nicht. Sie haben den Gaul drei Jahre lang geritten. Er ist verendet. Lassen Sie ihn in Frieden ruhen. (Beifall bei der FDP und der CDU – Zuruf des Abg. Jürgen Frömmrich (BÜNDNIS 90/DIE GRÜNEN)) Präsident Norbert Kartmann: Meine Damen und Herren, es liegen keine weiteren Wort- meldungen vor. Damit stelle ich fest, dass der Bericht des Untersuchungs- ausschusses besprochen worden ist. Ich rufe dann den Tagesordnungspunkt 9 auf: a) Zweite Lesung des Gesetzentwurfs der Fraktion der SPD für ein Gesetz über",NON_HATE
"durchaus in einzel- nen, aber nicht unerheblichen Teilen unterschiedlichen Positionen noch einmal öffentlich gemacht und diskutiert werden müssen. Wenn am Ende die Frage auftaucht, ob das Ganze erfolg- reich oder weniger erfolgreich war, müssen wir entschei- den können, welche Teile erfolgreich und welche weniger erfolgreich waren. Meine Damen und Herren, wir halten es schon für wich- tig, darauf hinzuweisen, dass die Tendenz durchaus richtig ist, dass wir alle gemeinsam auf mehr oder weniger allen Ebenen, auf der nationalen, auf der Länderebene und auf der kommunalen Ebene, entschieden haben, dass wir die Arbeitslosenhilfe der Vergangenheit und die Sozialhilfe für diejenigen, die arbeitsfähig und erwerbsfähig sind, zu- sammenlegen müssen.Dort haben wir zwar Konsens,aber an anderen Stellen,dass ist die Meinung der CDU,werden wir in Zukunft durchaus noch einzelne Punkte diskutie- ren müssen. Hessischer Landtag · 16.Wahlperiode · 42. Sitzung · 14. Juli 2004 Wir müssen festhalten, dass die ursprüngliche Initiative – da verstehe ich die Anträge der SPD und der GRÜNEN nicht so ganz – von dieser Landesregierung im Jahr 2001 ausgegangen ist.Ministerpräsident Roland Koch hat diese zentrale Frage schon vor über drei Jahren thematisiert. (Beifall bei der CDU – Zuruf der Abg. Petra Fuhr- mann (SPD)) Worum geht es? – Es war die ursprüngliche Forderung dieser Landesregierung,dass wir aus einer nicht hinnehm- baren Situation herauskommen müssen, in der wir auf der einen Seite latente Zunahmen bei den Langzeitarbeitslo- sen verzeichnen müssen und auf der anderen Seite ein Heer von Menschen in der früheren Bundesanstalt, in Summe ca. 90.000, originär mit der Problematik dieser Langzeitarbeitslosigkeit beschäftigt ist. Diese Zahlen können wir nicht mehr ohne weiteres hinnehmen. Tatsache ist, dass sich nur relativ wenige der 90.000 Be- schäftigten der heutigen Bundesagentur mit dem eigent- lichen Problem beschäftigt haben. So war und ist eine der zentralen Forderungen der CDU, dass wir mehr Men- schen mit der originären Betreuung der betroffenen Langzeitarbeitslosen beschäftigen müssen, und zwar we- sentlich mehr. Insofern freuen wir uns, dass dieser Punkt im Konsens erreicht worden ist, wenngleich wir bei der Umsetzung dieser Absicht – das habe ich schon angedeu- tet – die Befürchtung haben, dass es nur in den Teilen ge-",NON_HATE
". . . 1163 Beschlussempfehlung angenommen . . . . . . . . 1163 Präsident Norbert Kartmann . . . . . . . . . . . . 1163 72. Zweite Lesung des Gesetzentwurfs der Landesre- gierung für ein Gesetz zur Änderung des Gesetzes über die Hessische Steuerberaterversorgung – Drucks. 17/669 neu zu Drucks. 17/506 – . . . . . 1163 In zweiter Lesung angenommen: Gesetz beschlossen . . . . . . . . . . . . . . . . . . 1164 Ulrike Gottschalck . . . . . . . . . . . . . . . . . 1164 Präsident Norbert Kartmann . . . . . . . . . . . . 1164 80. Dritte Lesung des Gesetzentwurfs der Fraktion BÜNDNIS 90/DIE GRÜNEN für ein Gesetz zur Einrichtung einer Härtefallkommission (Härtefall- kommissionsgesetz – HFKG) – Drucks. 17/699 zu Drucks. 17/679 zu Drucks. 17/109 – . . . . . . . . . . . . . . . . . . . . . . . . 1164 In dritter Lesung angenommen: Gesetz beschlossen . . . . . . . . . . . . . . . . . . 1170 Hermann Schaus . . . . . . . . . . . . . . . .1164, 1167 Mürvet Öztürk . . . . . . . . . . . . . . . . . . . . 1164 Holger Bellino . . . . . . . . . . . . . . . . .1165, 1168 Wolfgang Greilich . . . . . . . . . . . . . . . . . . 1166 Sabine Waschke . . . . . . . . . . . . . . . . . . . 1166 Florian Rentsch . . . . . . . . . . . . . . . . . . . 1168 Minister Volker Bouffier . . . . . . . . . . . . . .",HATE
"die Sorge um die Lebensbedingun- gen der Menschen im Vordergrund, sondern die Sorge um die Aktionäre. Milliardenverluste werden auf die Allge- meinheit abgewälzt.An dieser Stelle ein Zitat: Das Vermögen der gesamten Gesellschaft, welche die Regierung vertritt, hätte die Verluste der priva- ten Kapitalisten zu vergüten. Diese Art Kommu- nismus, wo die Gegenseitigkeit völlig einseitig ist, erscheint den europäischen Kapitalisten ziemlich anziehend. Das schrieb Karl Marx 1857. Es könnte auch von heute sein. (Beifall bei der LINKEN – Tarek Al-Wazir (BÜNDNIS 90/DIE GRÜNEN): Da wacht ihr auf!) Der Bund steigt bei der Commerzbank ein und zahlt 18 Milliarden c für eine 25-prozentige Beteiligung an ei- nem Unternehmen,das nur noch 3 bis 4 Milliarden c wert ist.Was macht die Commerzbank? Sie baut 7.000 Arbeits- plätze ab, und die Bundesregierung erklärt, sie wolle kei- nen Einfluss auf die Geschäftspolitik nehmen. Das ist meiner Meinung nach eine staatliche Förderung von Arbeitsplatzabbau, und das ist ein Missbrauch von Steuergeldern. (Beifall bei der LINKEN) Sie werfen der LINKEN vor, wir könnten nicht wirtschaf- ten.Wer, bitte, ist denn so verrückt, Geld in ein Unterneh- men zu stecken und dann freiwillig auf jedes Mitsprache- recht zu verzichten? Das würden Sie in Ihren eigenen Pri- vatunternehmen nie tun. Das würden die Mitglieder der Großen Koalition in ihren eigenen Privatunternehmen nie tun. Das tun sie nur mit Steuergeldern. Deshalb fordert DIE LINKE: keine öffentlichen Mittel ohne öffentliche Kontrolle. (Beifall bei der LINKEN) Wenn die betroffenen Bundesländer mit Steuergeldern bei Opel einsteigen, dann kann das nur unter der Bedin- gung passieren, dass es eine Arbeitsplatz- und eine Lohn- garantie für die Beschäftigten gibt. Es muss auch heißen, dass das Land die Mitbestimmungsrechte der Beschäftig- ten stärkt und natürlich auch Einfluss auf die Geschäfts- politik von Opel nimmt. (Beifall bei der LINKEN) Zwei Drittel der Bundesbürger und im Übrigen auch eine deutliche Mehrheit der Anhänger von CDU und FDP fin- den eine Verstaatlichung des Bankensektors gut.Wir sind der Meinung, der Bankensektor muss unter demokrati- sche Kontrolle gestellt werden.Er muss dem Gemeinwohl verpflichtet sein und nicht den Profiten der Aktionäre. DIE LINKE tritt ein für eine demokratische Kontrolle der Wirtschaft. Eigentumsverhältnisse sind auch",NON_HATE
". . 3022 Abgehalten . . . . . . . . . . . . . . . . . . . . . . 3030 Michael Boddenberg . . . . . . . . . . . . . . . . 3022 Florian Rentsch . . . . . . . . . . . . . . . . . . . 3023 Uwe Frankenberger . . . . . . . . . . . . . . . . . 3024 Kordula Schulz-Asche . . . . . . . . . . . . . . . . 3025 Ministerin Silke Lautenschläger . . . . . . 3026, 3029 Petra Fuhrmann . . . . . . . . . . . . . . . . . . . 3027 Tarek Al-Wazir . . . . . . . . . . . . . . . . . . . . 3028 Hugo Klein (Freigericht) . . . . . . . . . . . . . . 3030 Vizeprsident Frank Lortz . . . . . . . . . . . . . . 3030 59. Antrag der Fraktion der SPD betreffend eine Ak- tuelle Stunde (Ausbildungskatastrophe Hessen) – Drucks. 16/2646 – . . . . . . . . . . . . . . . . . 3030 Abgehalten . . . . . . . . . . . . . . . . . . . . . . 3035 Andrea Ypsilanti . . . . . . . . . . . . . . . . . . . 3030 Michael Boddenberg . . . . . . . . . . . . . . . . 3031 Evelin Schönhut-Keil . . . . . . . . . . . . . . . . 3032 Michael Denzin . . . . . . . . . . . . . . . . . . . 3033 Minister Dr.Alois Rhiel . . . . . . .",HATE
